model_component,feature,importance_pct,feature_group
review_flm_regressor,hash__Class Name__32,0.27772578597068787,Class Name category signal
review_flm_regressor,hash__Line Name__27,0.2769230306148529,Line Name category signal
review_flm_regressor,hash__Class Name__44,0.27688124775886536,Class Name category signal
review_flm_regressor,hash__Site__76,0.27684319019317627,Site category signal
review_flm_regressor,hash__Class Name__40,0.2767626643180847,Class Name category signal
review_flm_regressor,hash__Line Name__100,0.27668240666389465,Line Name category signal
review_flm_regressor,hash__Line Name__117,0.2761467695236206,Line Name category signal
review_flm_regressor,hash__Line Name__120,0.27583765983581543,Line Name category signal
review_flm_regressor,hash__Class Name__42,0.2756974995136261,Class Name category signal
review_flm_regressor,hash__Site__68,0.2754003405570984,Site category signal
review_flm_regressor,hash__Flag__4,0.2752417325973511,Flag category signal
review_flm_regressor,hash__Line Name__54,0.27465617656707764,Line Name category signal
review_flm_regressor,zero_supply,0.2746128439903259,zero_supply
review_flm_regressor,hash__Class Name__39,0.27458810806274414,Class Name category signal
review_flm_regressor,dc_flms_capped,0.2745762765407562,dc_flms_capped
review_flm_regressor,hash__Dc Avail Bucket__3,0.2744614779949188,Dc Avail Bucket category signal
review_flm_regressor,hash__Dc Avail Bucket__1,0.27404412627220154,Dc Avail Bucket category signal
review_flm_regressor,hash__Class Name__0,0.2737668454647064,Class Name category signal
review_flm_regressor,hash__Rank__2,0.27371740341186523,Rank category signal
review_flm_regressor,hash__Line Name__46,0.27356499433517456,Line Name category signal
review_flm_regressor,hash__Line Name__15,0.2732508182525635,Line Name category signal
review_flm_regressor,hash__Class Name__66,0.27319902181625366,Class Name category signal
review_flm_regressor,hash__Line Name__16,0.27311214804649353,Line Name category signal
review_flm_regressor,hash__Site__70,0.2730748951435089,Site category signal
review_flm_regressor,hash__Site__72,0.2729911208152771,Site category signal
review_flm_regressor,hash__Line Name__49,0.2729686498641968,Line Name category signal
review_flm_regressor,hash__Site__9,0.2729477286338806,Site category signal
review_flm_regressor,hash__Class Name__43,0.27293992042541504,Class Name category signal
review_flm_regressor,hash__Line Name__1,0.27261945605278015,Line Name category signal
review_flm_regressor,hash__Class Name__15,0.2726043164730072,Class Name category signal
review_flm_regressor,hash__Site__2,0.2725985050201416,Site category signal
review_flm_regressor,hash__Line Name__37,0.27253156900405884,Line Name category signal
review_flm_regressor,hash__Class Name__14,0.2724754512310028,Class Name category signal
review_flm_regressor,hash__Site__55,0.2722122371196747,Site category signal
review_flm_regressor,hash__Class Name__22,0.2721731662750244,Class Name category signal
review_flm_regressor,hash__Site__41,0.27215468883514404,Site category signal
review_flm_regressor,hash__Site__63,0.27203890681266785,Site category signal
review_flm_regressor,hash__Line Name__88,0.2720321714878082,Line Name category signal
review_flm_regressor,hash__Flag__3,0.27165302634239197,Flag category signal
review_flm_regressor,hash__Line Name__124,0.2716313898563385,Line Name category signal
review_flm_regressor,hash__Site__26,0.2715759575366974,Site category signal
review_flm_regressor,hash__Line Name__25,0.2713879644870758,Line Name category signal
review_flm_regressor,hash__Line Name__63,0.27133724093437195,Line Name category signal
review_flm_regressor,hash__Site__16,0.2712811529636383,Site category signal
review_flm_regressor,hash__Line Name__89,0.271278977394104,Line Name category signal
review_flm_regressor,hash__Site__80,0.27125468850135803,Site category signal
review_flm_regressor,hash__Line Name__78,0.2712312340736389,Line Name category signal
review_flm_regressor,hash__Site__95,0.2711873948574066,Site category signal
review_flm_regressor,hash__Site__69,0.27109771966934204,Site category signal
review_flm_regressor,hash__Line Name__64,0.27084532380104065,Line Name category signal
review_flm_regressor,hash__Class Name__10,0.27058929204940796,Class Name category signal
review_flm_regressor,hash__Site__23,0.27058038115501404,Site category signal
review_flm_regressor,hash__Line Name__119,0.2704845666885376,Line Name category signal
review_flm_regressor,hash__Site__1,0.2704141139984131,Site category signal
review_flm_regressor,hash__Line Name__94,0.27026718854904175,Line Name category signal
review_flm_regressor,hash__Class Name__88,0.2702362835407257,Class Name category signal
review_flm_regressor,hash__Line Name__65,0.2701575756072998,Line Name category signal
review_flm_regressor,hash__Class Name__31,0.27014708518981934,Class Name category signal
review_flm_regressor,hash__Site__27,0.2701330780982971,Site category signal
review_flm_regressor,hash__Site__35,0.2701180875301361,Site category signal
review_flm_regressor,hash__Site__37,0.27011415362358093,Site category signal
review_flm_regressor,hash__Dc Avail Bucket__6,0.27010151743888855,Dc Avail Bucket category signal
review_flm_regressor,hash__Flag__2,0.2700711190700531,Flag category signal
review_flm_regressor,hash__Line Name__99,0.2700064182281494,Line Name category signal
review_flm_regressor,hash__Class Name__85,0.2699698805809021,Class Name category signal
review_flm_regressor,hash__Line Name__113,0.26988646388053894,Line Name category signal
review_flm_regressor,hash__Line Name__66,0.26970046758651733,Line Name category signal
review_flm_regressor,hash__Class Name__68,0.2696368098258972,Class Name category signal
review_flm_regressor,hash__Site__90,0.26958784461021423,Site category signal
review_flm_regressor,hash__Line Name__98,0.26931267976760864,Line Name category signal
review_flm_regressor,hash__Site__57,0.2692539095878601,Site category signal
review_flm_regressor,hash__Line Name__81,0.26918551325798035,Line Name category signal
review_flm_regressor,hash__Line Name__13,0.26916539669036865,Line Name category signal
review_flm_regressor,hash__Class Name__72,0.26914355158805847,Class Name category signal
review_flm_regressor,supply_to_d60,0.26907503604888916,supply_to_d60
review_flm_regressor,hash__Dc Avail Bucket__4,0.26905497908592224,Dc Avail Bucket category signal
review_flm_regressor,hash__Site__86,0.26895591616630554,Site category signal
review_flm_regressor,hash__Site__58,0.26894569396972656,Site category signal
review_flm_regressor,hash__Site__7,0.26894253492355347,Site category signal
review_flm_regressor,hash__Line Name__85,0.2689027786254883,Line Name category signal
review_flm_regressor,hash__Dc Avail Bucket__2,0.26883962750434875,Dc Avail Bucket category signal
review_flm_regressor,hash__Line Name__12,0.2687792479991913,Line Name category signal
review_flm_regressor,hash__Site__14,0.26876014471054077,Site category signal
review_flm_regressor,hash__Site__20,0.2687515914440155,Site category signal
review_flm_regressor,hash__Class Name__5,0.26872992515563965,Class Name category signal
review_flm_regressor,hash__Site__48,0.2686789333820343,Site category signal
review_flm_regressor,hash__Line Name__71,0.2684243321418762,Line Name category signal
review_flm_regressor,hash__Line Name__7,0.26840338110923767,Line Name category signal
review_flm_regressor,hash__Site__3,0.26828715205192566,Site category signal
review_flm_regressor,hash__Class Name__86,0.2682364881038666,Class Name category signal
review_flm_regressor,hash__Class Name__8,0.26819881796836853,Class Name category signal
review_flm_regressor,hash__Line Name__73,0.2680833339691162,Line Name category signal
review_flm_regressor,hash__Class Name__56,0.2680578827857971,Class Name category signal
review_flm_regressor,hash__Class Name__73,0.26778706908226013,Class Name category signal
review_flm_regressor,hash__Class Name__11,0.26755598187446594,Class Name category signal
review_flm_regressor,hash__Class Name__52,0.2675439119338989,Class Name category signal
review_flm_regressor,hash__Site__56,0.2674505412578583,Site category signal
review_flm_regressor,hash__Class Name__51,0.2674139142036438,Class Name category signal
review_flm_regressor,dc_flms,0.2673720121383667,dc_flms
review_flm_regressor,hash__Line Name__92,0.26725029945373535,Line Name category signal
review_flm_regressor,hash__Site__8,0.2672378718852997,Site category signal
review_flm_regressor,hash__Class Name__55,0.26714006066322327,Class Name category signal
review_flm_regressor,hash__Line Name__123,0.267128050327301,Line Name category signal
review_flm_regressor,hash__Site__60,0.26704931259155273,Site category signal
review_flm_regressor,rank_score,0.26704081892967224,rank_score
review_flm_regressor,hash__Line Name__33,0.26696446537971497,Line Name category signal
review_flm_regressor,hash__Site__52,0.26695966720581055,Site category signal
review_flm_regressor,rec_minus_pressure,0.2669556438922882,rec_minus_pressure
review_flm_regressor,hash__Class Name__61,0.2669401466846466,Class Name category signal
review_flm_regressor,hash__Line Name__104,0.2669006288051605,Line Name category signal
review_flm_regressor,hash__Class Name__50,0.26674118638038635,Class Name category signal
review_flm_regressor,hash__Line Name__86,0.26661115884780884,Line Name category signal
review_flm_regressor,hash__Line Name__69,0.26657435297966003,Line Name category signal
review_flm_regressor,LW,0.2663605809211731,LW
review_flm_regressor,hash__Line Name__75,0.26635807752609253,Line Name category signal
review_flm_regressor,hash__Dc Avail Bucket__7,0.2663397789001465,Dc Avail Bucket category signal
review_flm_regressor,hash__Class Name__4,0.2663242220878601,Class Name category signal
review_flm_regressor,has_dc_avail,0.26626983284950256,has_dc_avail
review_flm_regressor,hash__Site__21,0.26626718044281006,Site category signal
review_flm_regressor,hash__Rank__6,0.2662283480167389,Rank category signal
review_flm_regressor,hash__Site__65,0.26615288853645325,Site category signal
review_flm_regressor,hash__Site__84,0.2658560574054718,Site category signal
review_flm_regressor,hash__Site__79,0.26574820280075073,Site category signal
review_flm_regressor,hash__Line Name__43,0.26571598649024963,Line Name category signal
review_flm_regressor,hash__Class Name__47,0.26555418968200684,Class Name category signal
review_flm_regressor,hash__Class Name__64,0.26525378227233887,Class Name category signal
review_flm_regressor,hash__Class Name__95,0.26522594690322876,Class Name category signal
review_flm_regressor,hash__Class Name__27,0.2651919722557068,Class Name category signal
review_flm_regressor,hash__Site__10,0.26518863439559937,Site category signal
review_flm_regressor,hash__Line Name__97,0.26516664028167725,Line Name category signal
review_flm_regressor,hash__Line Name__112,0.265164852142334,Line Name category signal
review_flm_regressor,hash__Line Name__70,0.26500582695007324,Line Name category signal
review_flm_regressor,hash__Site__18,0.2649959325790405,Site category signal
review_flm_regressor,hash__Site__87,0.2649395167827606,Site category signal
review_flm_regressor,hash__Line Name__108,0.2648712694644928,Line Name category signal
review_flm_regressor,hash__Class Name__20,0.2648654282093048,Class Name category signal
review_flm_regressor,hash__Site__67,0.2648095488548279,Site category signal
review_flm_regressor,hash__Line Name__19,0.26478394865989685,Line Name category signal
review_flm_regressor,hash__Class Name__89,0.2646901607513428,Class Name category signal
review_flm_regressor,hash__Class Name__78,0.2646453380584717,Class Name category signal
review_flm_regressor,hash__Site__36,0.26463982462882996,Site category signal
review_flm_regressor,hash__Class Name__81,0.2646096646785736,Class Name category signal
review_flm_regressor,hash__Line Name__105,0.2645823359489441,Line Name category signal
review_flm_regressor,Supply,0.26441964507102966,Supply
review_flm_regressor,hash__Site__61,0.2644135653972626,Site category signal
review_flm_regressor,hash__Site__50,0.2643813490867615,Site category signal
review_flm_regressor,hash__Class Name__38,0.26433950662612915,Class Name category signal
review_flm_regressor,FLM,0.2643202245235443,FLM
review_flm_regressor,hash__Line Name__76,0.26429474353790283,Line Name category signal
review_flm_regressor,hash__Site__39,0.2642425298690796,Site category signal
review_flm_regressor,hash__Line Name__52,0.2642107307910919,Line Name category signal
review_flm_regressor,hash__Site__51,0.264106810092926,Site category signal
review_flm_regressor,hash__Line Name__35,0.2640792429447174,Line Name category signal
review_flm_regressor,hash__Class Name__94,0.2640126645565033,Class Name category signal
review_flm_regressor,hash__Site__75,0.26385560631752014,Site category signal
review_flm_regressor,hash__Site__24,0.2638266086578369,Site category signal
review_flm_regressor,D30,0.2638205289840698,D30
review_flm_regressor,hash__Line Name__60,0.2637290358543396,Line Name category signal
review_flm_regressor,hash__Class Name__91,0.2635355591773987,Class Name category signal
review_flm_regressor,hash__Class Name__7,0.26352354884147644,Class Name category signal
review_flm_regressor,hash__Class Name__29,0.2633785307407379,Class Name category signal
review_flm_regressor,d60_gap,0.26337432861328125,d60_gap
review_flm_regressor,hash__Site__40,0.2633550763130188,Site category signal
review_flm_regressor,hash__Site__17,0.26331084966659546,Site category signal
review_flm_regressor,hash__Site__4,0.26331061124801636,Site category signal
review_flm_regressor,hash__Class Name__92,0.2632867991924286,Class Name category signal
review_flm_regressor,hash__Class Name__3,0.26328566670417786,Class Name category signal
review_flm_regressor,hash__Site__28,0.2632488012313843,Site category signal
review_flm_regressor,hash__Rank__0,0.2631186544895172,Rank category signal
review_flm_regressor,hash__Line Name__18,0.26293763518333435,Line Name category signal
review_flm_regressor,hash__Line Name__40,0.2629152536392212,Line Name category signal
review_flm_regressor,hash__Line Name__26,0.26287785172462463,Line Name category signal
review_flm_regressor,hash__Line Name__32,0.2628391981124878,Line Name category signal
review_flm_regressor,hash__Class Name__28,0.262832909822464,Class Name category signal
review_flm_regressor,hash__Class Name__46,0.262753963470459,Class Name category signal
review_flm_regressor,hash__Line Name__36,0.2627151906490326,Line Name category signal
review_flm_regressor,hash__Site__91,0.26269856095314026,Site category signal
review_flm_regressor,hash__Dc Avail Bucket__5,0.26264578104019165,Dc Avail Bucket category signal
review_flm_regressor,hash__Line Name__59,0.26261234283447266,Line Name category signal
review_flm_regressor,hash__Site__25,0.26258552074432373,Site category signal
review_flm_regressor,hash__Class Name__90,0.26257359981536865,Class Name category signal
review_flm_regressor,lw_month_to_l30,0.26253172755241394,lw_month_to_l30
review_flm_regressor,hash__Class Name__36,0.26251232624053955,Class Name category signal
review_flm_regressor,hash__Line Name__0,0.26249197125434875,Line Name category signal
review_flm_regressor,hash__Line Name__47,0.26242440938949585,Line Name category signal
review_flm_regressor,hash__Line Name__23,0.26241570711135864,Line Name category signal
review_flm_regressor,hash__Site__42,0.2624121606349945,Site category signal
review_flm_regressor,d30_gap,0.2622881531715393,d30_gap
review_flm_regressor,hash__Class Name__24,0.2622539699077606,Class Name category signal
review_flm_regressor,hash__Line Name__90,0.26224228739738464,Line Name category signal
review_flm_regressor,hash__Site__81,0.26218634843826294,Site category signal
review_flm_regressor,Proj. Demand,0.262129545211792,Proj. Demand
review_flm_regressor,hash__Line Name__61,0.26207613945007324,Line Name category signal
review_flm_regressor,l30_to_d30,0.2620295286178589,l30_to_d30
review_flm_regressor,hash__Site__19,0.2618888318538666,Site category signal
review_flm_regressor,hash__Line Name__83,0.2618493437767029,Line Name category signal
review_flm_regressor,hash__Line Name__11,0.26179999113082886,Line Name category signal
review_flm_regressor,hash__Line Name__122,0.2615891993045807,Line Name category signal
review_flm_regressor,hash__Site__71,0.26125285029411316,Site category signal
review_flm_regressor,hash__Site__46,0.2612474262714386,Site category signal
review_flm_regressor,hash__Line Name__114,0.2612341046333313,Line Name category signal
review_flm_regressor,hash__Class Name__63,0.26122528314590454,Class Name category signal
review_flm_regressor,hash__Flag__1,0.2612227201461792,Flag category signal
review_flm_regressor,demand_pressure,0.26119673252105713,demand_pressure
review_flm_regressor,hash__Line Name__116,0.2611684799194336,Line Name category signal
review_flm_regressor,hash__Line Name__84,0.2611546218395233,Line Name category signal
review_flm_regressor,hash__Class Name__76,0.26113900542259216,Class Name category signal
review_flm_regressor,hash__Line Name__107,0.26113361120224,Line Name category signal
review_flm_regressor,hash__Class Name__77,0.26103857159614563,Class Name category signal
review_flm_regressor,hash__Site__92,0.2610144317150116,Site category signal
review_flm_regressor,hash__Class Name__2,0.26097628474235535,Class Name category signal
review_flm_regressor,hash__Line Name__110,0.26095831394195557,Line Name category signal
review_flm_regressor,hash__Site__29,0.2608892619609833,Site category signal
review_flm_regressor,hash__Site__77,0.2608266770839691,Site category signal
review_flm_regressor,hash__Site__11,0.260716050863266,Site category signal
review_flm_regressor,hash__Site__85,0.2606106102466583,Site category signal
review_flm_regressor,hash__Line Name__55,0.2605842649936676,Line Name category signal
review_flm_regressor,hash__Class Name__6,0.2605675756931305,Class Name category signal
review_flm_regressor,hash__Line Name__72,0.26052162051200867,Line Name category signal
review_flm_regressor,hash__Class Name__62,0.260477215051651,Class Name category signal
review_flm_regressor,hash__Class Name__16,0.2604728043079376,Class Name category signal
review_flm_regressor,hash__Class Name__80,0.2604575455188751,Class Name category signal
review_flm_regressor,hash__Site__78,0.260456383228302,Site category signal
review_flm_regressor,hash__Class Name__84,0.2604409456253052,Class Name category signal
review_flm_regressor,hash__Class Name__26,0.26040056347846985,Class Name category signal
review_flm_regressor,hash__Site__15,0.26039665937423706,Site category signal
review_flm_regressor,hash__Site__74,0.2603166997432709,Site category signal
review_flm_regressor,hash__Class Name__23,0.26029396057128906,Class Name category signal
review_flm_regressor,hash__Line Name__30,0.26019594073295593,Line Name category signal
review_flm_regressor,hash__Rank__3,0.26017650961875916,Rank category signal
review_flm_regressor,rec_flms,0.25998586416244507,rec_flms
review_flm_regressor,hash__Site__47,0.2599502205848694,Site category signal
review_flm_regressor,hash__Flag__5,0.25988277792930603,Flag category signal
review_flm_regressor,hash__Line Name__82,0.25982627272605896,Line Name category signal
review_flm_regressor,hash__Class Name__93,0.2598179578781128,Class Name category signal
review_flm_regressor,hash__Class Name__41,0.25975221395492554,Class Name category signal
review_flm_regressor,hash__Class Name__57,0.25973930954933167,Class Name category signal
review_flm_regressor,hash__Line Name__111,0.2596464157104492,Line Name category signal
review_flm_regressor,hash__Dc Avail Bucket__0,0.25957971811294556,Dc Avail Bucket category signal
review_flm_regressor,hash__Site__62,0.25957563519477844,Site category signal
review_flm_regressor,hash__Site__64,0.25956931710243225,Site category signal
review_flm_regressor,hash__Line Name__126,0.2594574987888336,Line Name category signal
review_flm_regressor,hash__Line Name__121,0.25944048166275024,Line Name category signal
review_flm_regressor,hash__Line Name__87,0.25939351320266724,Line Name category signal
review_flm_regressor,hash__Flag__6,0.25938254594802856,Flag category signal
review_flm_regressor,hash__Site__89,0.2593495845794678,Site category signal
review_flm_regressor,d30_to_d60,0.2593410313129425,d30_to_d60
review_flm_regressor,hash__Line Name__42,0.259296178817749,Line Name category signal
review_flm_regressor,hash__Class Name__19,0.2592781186103821,Class Name category signal
review_flm_regressor,hash__Line Name__9,0.2592676281929016,Line Name category signal
review_flm_regressor,hash__Site__38,0.2592447102069855,Site category signal
review_flm_regressor,weak_demand,0.25924235582351685,weak_demand
review_flm_regressor,hash__Class Name__54,0.25921717286109924,Class Name category signal
review_flm_regressor,hash__Line Name__21,0.25920742750167847,Line Name category signal
review_flm_regressor,hash__Site__83,0.25919288396835327,Site category signal
review_flm_regressor,hash__Site__93,0.2591451406478882,Site category signal
review_flm_regressor,hash__Line Name__56,0.2591168284416199,Line Name category signal
review_flm_regressor,hash__Line Name__14,0.2589576840400696,Line Name category signal
review_flm_regressor,hash__Class Name__25,0.25886693596839905,Class Name category signal
review_flm_regressor,hash__Line Name__4,0.25884687900543213,Line Name category signal
review_flm_regressor,hash__Line Name__22,0.25882312655448914,Line Name category signal
review_flm_regressor,hash__Site__6,0.25874242186546326,Site category signal
review_flm_regressor,hash__Class Name__49,0.25868698954582214,Class Name category signal
review_flm_regressor,hash__Class Name__18,0.2586421072483063,Class Name category signal
review_flm_regressor,avg_demand,0.2586122751235962,avg_demand
review_flm_regressor,hash__Line Name__48,0.25852230191230774,Line Name category signal
review_flm_regressor,hash__Rank__1,0.25850000977516174,Rank category signal
review_flm_regressor,hash__Site__34,0.25804272294044495,Site category signal
review_flm_regressor,hash__Line Name__127,0.2580365836620331,Line Name category signal
review_flm_regressor,hash__Line Name__8,0.25803041458129883,Line Name category signal
review_flm_regressor,supply_to_d30,0.25799790024757385,supply_to_d30
review_flm_regressor,hash__Flag__7,0.2579939365386963,Flag category signal
review_flm_regressor,hash__Class Name__75,0.25795307755470276,Class Name category signal
review_flm_regressor,hash__Line Name__74,0.2579382061958313,Line Name category signal
review_flm_regressor,hash__Rank__5,0.25787582993507385,Rank category signal
review_flm_regressor,hash__Class Name__74,0.2578059136867523,Class Name category signal
review_flm_regressor,D60,0.25779905915260315,D60
review_flm_regressor,hash__Rank__7,0.2577843964099884,Rank category signal
review_flm_regressor,hash__Line Name__80,0.25764188170433044,Line Name category signal
review_flm_regressor,supply_to_proj,0.25760456919670105,supply_to_proj
review_flm_regressor,hash__Class Name__69,0.2574951648712158,Class Name category signal
review_flm_regressor,hash__Class Name__12,0.2574397623538971,Class Name category signal
review_flm_regressor,has_alloc_rec,0.25742700695991516,has_alloc_rec
review_flm_regressor,hash__Line Name__24,0.25739654898643494,Line Name category signal
review_flm_regressor,hash__Site__54,0.25734981894493103,Site category signal
review_flm_regressor,hash__Site__22,0.25721848011016846,Site category signal
review_flm_regressor,hash__Line Name__34,0.2571002244949341,Line Name category signal
review_flm_regressor,rec_cost_value,0.2569584250450134,rec_cost_value
review_flm_regressor,hash__Site__32,0.25690242648124695,Site category signal
review_flm_regressor,hash__Class Name__58,0.25683486461639404,Class Name category signal
review_flm_regressor,hash__Site__0,0.25682246685028076,Site category signal
review_flm_regressor,hash__Site__31,0.25678688287734985,Site category signal
review_flm_regressor,hash__Class Name__83,0.25668632984161377,Class Name category signal
review_flm_regressor,hash__Flag__0,0.25665509700775146,Flag category signal
review_flm_regressor,hash__Class Name__53,0.25652462244033813,Class Name category signal
review_flm_regressor,hash__Site__43,0.2564782500267029,Site category signal
review_flm_regressor,mil_gap,0.25639763474464417,mil_gap
review_flm_regressor,hash__Line Name__38,0.25627049803733826,Line Name category signal
review_flm_regressor,hash__Line Name__20,0.2560677230358124,Line Name category signal
review_flm_regressor,hash__Line Name__103,0.255999892950058,Line Name category signal
review_flm_regressor,hash__Line Name__106,0.25590214133262634,Line Name category signal
review_flm_regressor,hash__Class Name__45,0.2559013068675995,Class Name category signal
review_flm_regressor,hash__Site__49,0.255736768245697,Site category signal
review_flm_regressor,max_demand,0.25565990805625916,max_demand
review_flm_regressor,hash__Line Name__53,0.2556050717830658,Line Name category signal
review_flm_regressor,hash__Site__94,0.25555527210235596,Site category signal
review_flm_regressor,ttm_monthly,0.2555488049983978,ttm_monthly
review_flm_regressor,hash__Line Name__109,0.2555199861526489,Line Name category signal
review_flm_regressor,hash__Line Name__2,0.25551554560661316,Line Name category signal
review_flm_regressor,hash__Line Name__57,0.25539907813072205,Line Name category signal
review_flm_regressor,hash__Class Name__33,0.25539296865463257,Class Name category signal
review_flm_regressor,L30,0.2553517520427704,L30
review_flm_regressor,hash__Line Name__41,0.25532466173171997,Line Name category signal
review_flm_regressor,hash__Line Name__79,0.255275160074234,Line Name category signal
review_flm_regressor,hash__Line Name__28,0.25526371598243713,Line Name category signal
review_flm_regressor,hash__Rank__4,0.2550927698612213,Rank category signal
review_flm_regressor,hash__Line Name__17,0.255072683095932,Line Name category signal
review_flm_regressor,hash__Line Name__31,0.25504037737846375,Line Name category signal
review_flm_regressor,hash__Line Name__29,0.2550238370895386,Line Name category signal
review_flm_regressor,Alloc. Rec.,0.25495195388793945,Alloc. Rec.
review_flm_regressor,hash__Line Name__93,0.25487208366394043,Line Name category signal
review_flm_regressor,hash__Class Name__34,0.25486695766448975,Class Name category signal
review_flm_regressor,hash__Class Name__71,0.25469082593917847,Class Name category signal
review_flm_regressor,hash__Line Name__44,0.25469067692756653,Line Name category signal
review_flm_regressor,hash__Site__73,0.25464698672294617,Site category signal
review_flm_regressor,hash__Site__59,0.25461313128471375,Site category signal
review_flm_regressor,hash__Line Name__102,0.25450173020362854,Line Name category signal
review_flm_regressor,hash__Class Name__79,0.25448983907699585,Class Name category signal
review_flm_regressor,hash__Site__45,0.2544427216053009,Site category signal
review_flm_regressor,hash__Site__88,0.2543632388114929,Site category signal
review_flm_regressor,hash__Line Name__45,0.2542983889579773,Line Name category signal
review_flm_regressor,hash__Class Name__9,0.2541934549808502,Class Name category signal
review_flm_regressor,hash__Line Name__5,0.25394919514656067,Line Name category signal
review_flm_regressor,hash__Class Name__67,0.25393375754356384,Class Name category signal
review_flm_regressor,hash__Class Name__87,0.2534783184528351,Class Name category signal
review_flm_regressor,hash__Class Name__60,0.253395140171051,Class Name category signal
review_flm_regressor,hash__Line Name__77,0.2532411515712738,Line Name category signal
review_flm_regressor,hash__Line Name__101,0.2532271146774292,Line Name category signal
review_flm_regressor,hash__Site__66,0.2531774640083313,Site category signal
review_flm_regressor,hash__Class Name__48,0.25316712260246277,Class Name category signal
review_flm_regressor,hash__Site__82,0.25306767225265503,Site category signal
review_flm_regressor,hash__Class Name__35,0.2529173791408539,Class Name category signal
review_flm_regressor,hash__Line Name__67,0.25275787711143494,Line Name category signal
review_flm_regressor,hash__Line Name__91,0.25262466073036194,Line Name category signal
review_flm_regressor,hash__Line Name__118,0.2526196539402008,Line Name category signal
review_flm_regressor,hash__Line Name__115,0.2524557411670685,Line Name category signal
review_flm_regressor,hash__Line Name__6,0.2524203360080719,Line Name category signal
review_flm_regressor,TTM,0.2523807883262634,TTM
review_flm_regressor,hash__Class Name__59,0.25209543108940125,Class Name category signal
review_flm_regressor,hash__Line Name__10,0.2518782913684845,Line Name category signal
review_flm_regressor,hash__Class Name__1,0.25176194310188293,Class Name category signal
review_flm_regressor,hash__Line Name__50,0.25151556730270386,Line Name category signal
review_flm_regressor,hash__Site__44,0.25135475397109985,Site category signal
review_flm_regressor,Dc Avail,0.2511805295944214,Dc Avail
review_flm_regressor,hash__Class Name__30,0.25072839856147766,Class Name category signal
review_flm_regressor,hash__Line Name__96,0.2506183385848999,Line Name category signal
review_flm_regressor,hash__Class Name__21,0.2505795955657959,Class Name category signal
review_flm_regressor,hash__Class Name__70,0.25020474195480347,Class Name category signal
review_flm_regressor,supply_cost_value,0.250162810087204,supply_cost_value
review_flm_regressor,hash__Class Name__13,0.24970968067646027,Class Name category signal
review_flm_regressor,hash__Site__33,0.24965128302574158,Site category signal
review_flm_regressor,hash__Line Name__3,0.2492057830095291,Line Name category signal
review_flm_regressor,hash__Line Name__125,0.24905233085155487,Line Name category signal
review_flm_regressor,hash__Line Name__51,0.24886147677898407,Line Name category signal
review_flm_regressor,hash__Line Name__68,0.2484901398420334,Line Name category signal
review_flm_regressor,hash__Class Name__82,0.2484414279460907,Class Name category signal
review_flm_regressor,hash__Site__30,0.24795204401016235,Site category signal
review_flm_regressor,hash__Line Name__95,0.24791596829891205,Line Name category signal
review_flm_regressor,hash__Site__12,0.24782012403011322,Site category signal
review_flm_regressor,proj_gap,0.2474374771118164,proj_gap
review_flm_regressor,hash__Site__13,0.24733129143714905,Site category signal
review_flm_regressor,hash__Line Name__39,0.24687647819519043,Line Name category signal
review_flm_regressor,hash__Class Name__37,0.24606499075889587,Class Name category signal
review_flm_regressor,Cost,0.24538254737854004,Cost
review_flm_regressor,hash__Class Name__65,0.24290329217910767,Class Name category signal
review_flm_regressor,hash__Class Name__17,0.24219390749931335,Class Name category signal
review_flm_regressor,hash__Site__5,0.24139782786369324,Site category signal
review_group_classifier,hash__Class Name__0,0.3061358630657196,Class Name category signal
review_group_classifier,hash__Line Name__94,0.3037492036819458,Line Name category signal
review_group_classifier,supply_to_proj,0.3005228042602539,supply_to_proj
review_group_classifier,dc_flms,0.3002604842185974,dc_flms
review_group_classifier,hash__Dc Avail Bucket__1,0.29988351464271545,Dc Avail Bucket category signal
review_group_classifier,hash__Line Name__97,0.29835864901542664,Line Name category signal
review_group_classifier,hash__Line Name__89,0.2979936897754669,Line Name category signal
review_group_classifier,hash__Line Name__71,0.2966376543045044,Line Name category signal
review_group_classifier,hash__Line Name__123,0.29513341188430786,Line Name category signal
review_group_classifier,hash__Line Name__127,0.29446539282798767,Line Name category signal
review_group_classifier,hash__Line Name__52,0.29238635301589966,Line Name category signal
review_group_classifier,hash__Site__8,0.29171350598335266,Site category signal
review_group_classifier,hash__Line Name__101,0.29155784845352173,Line Name category signal
review_group_classifier,hash__Site__11,0.2903333902359009,Site category signal
review_group_classifier,hash__Line Name__14,0.29001256823539734,Line Name category signal
review_group_classifier,hash__Rank__6,0.28963154554367065,Rank category signal
review_group_classifier,hash__Line Name__58,0.28606662154197693,Line Name category signal
review_group_classifier,hash__Site__18,0.2857434153556824,Site category signal
review_group_classifier,hash__Line Name__83,0.2855054438114166,Line Name category signal
review_group_classifier,d60_gap,0.2850322723388672,d60_gap
review_group_classifier,dc_flms_capped,0.28501567244529724,dc_flms_capped
review_group_classifier,hash__Line Name__15,0.28430846333503723,Line Name category signal
review_group_classifier,hash__Line Name__9,0.2840762436389923,Line Name category signal
review_group_classifier,hash__Line Name__60,0.28382641077041626,Line Name category signal
review_group_classifier,hash__Class Name__41,0.2837270200252533,Class Name category signal
review_group_classifier,hash__Site__39,0.28357136249542236,Site category signal
review_group_classifier,hash__Site__83,0.28281041979789734,Site category signal
